student_id,Exam Name,Exam Section,Question Topic,Question Frequency,Student Accuracy,Site Accuracy,student_score,site_median_score
26,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sleep,1,100,75.24,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Electrochemistry,2,50,51,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Stoichiometry,1,0,69.82,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Gases,3,0,31.8,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Analytic Techniques,3,33.33,62.71,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Optics,5,40,47.64,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Solutions,2,0,32.12,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,"Work, Energy, Conservation of Energy, & Power",2,50,48.9,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Atomic Structure,4,75,49.13,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Bonding & IMFs,3,66.67,48.03,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Acid-Base,6,33.33,37.93,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Periodic Table & Trends,3,66.67,59.68,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Protein Structure & Folding,3,66.67,79.53,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Structure & Stereochemistry,5,60,76.55,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Other Organic Reactions,4,100,53.77,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,SN1 & SN2 Reactions,1,0,55.96,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Enzyme Kinetics & Regulation,2,50,29.52,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Nucleic Acids,4,25,40.59,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Circuits,4,75,37.75,498,497.15
26,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Static Fluids,1,100,31.45,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Endocrine System,8,50,50.48,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Plasma Membrane,5,40,47.58,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Eukaryotic Gene Expression,3,66.67,67.82,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Kinetics & Regulation,3,33.33,56.12,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Amino Acids,5,60,34.08,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Embryogenesis & Development,3,0,34.15,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Renal & Skin Systems,4,25,51.49,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Gluconeogenesis,2,50,53.56,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Protein Structure & Folding,2,50,50.51,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Nucleic Acids,2,50,46.87,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Digestive System,1,0,33.62,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Cell Cycle,1,0,32.84,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Tissue Specificity & Regulation of Metabolism,3,66.67,68.32,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Mendelian Genetics,4,0,34.27,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Musculoskeletal System,1,0,41.23,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Pyruvate Dehydrogenase Complex & Krebs Cycle,1,0,41.13,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Structure & Function,1,0,25.91,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Prokaryotes,3,0,52.63,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Bioenergetics,2,0,48.75,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Respiratory System,1,0,16.24,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Prokaryotic Gene Expression,1,100,75.66,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Contents of Eukaryotic Cells,1,0,70.32,498,497.15
26,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Reproduction,2,0,40.09,498,497.15
26,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Sociology,6,83.33,79.39,498,497.15
26,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Economics,6,50,66.04,498,497.15
26,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Popular Culture,6,66.67,73.44,498,497.15
26,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Music,12,58.33,69.22,498,497.15
26,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Education,6,66.67,78.12,498,497.15
26,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Political Science,6,66.67,49.58,498,497.15
26,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Art,6,66.67,67.83,498,497.15
26,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Literature,5,80,72.96,498,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Inequality & Social Class,4,75,56.69,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Psychological Disorders,3,100,71.1,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Types of psychological disorders,2,100,66.67,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theoretical Approaches in Sociology,2,50,72.93,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Functionalism,1,0,75.88,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Conflict theory,1,100,69.98,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographics,3,100,67.32,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Structure of Society,1,100,67.32,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Cognition,3,66.67,57.98,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Problem-solving and decision-making,2,50,53.36,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Memory,2,50,58.78,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Effects on Individual Behavior,3,66.67,41.19,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Thinking,2,50,62.79,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Attitudes & Behavior Change,2,100,81.37,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Motivation,2,0,61.7,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Biological Bases of Behavior,5,40,48.36,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Data-based Statistical Reasoning,3,66.67,65.94,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Nervous System,1,0,62.75,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Associative Learning,2,50,73.92,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Operant conditioning,1,0,66.28,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Discrimination,1,100,95.03,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Observational Learning,1,100,48.33,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Emotion & Stress,1,100,35.96,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Factors that influence motivation,1,0,62.96,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Design and Execution of Research,3,100,68.59,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Structure of the Society,1,100,85.81,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social processes that influence human behavior,1,100,52.21,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Institutions,1,0,46.85,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social epidemiology,1,0,46.85,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Aging and the life course,1,100,64.18,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Neurobiology of disease,1,100,68.59,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Consciousness,3,66.67,39.1,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Language,1,0,28.44,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Science Research Methods,1,100,37.82,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Interactions & Presentation of Self,2,50,53.17,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Hearing & Vestibular Sense,1,0,67.95,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Shifts and Social Change,1,100,58.58,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Identity & Identity Formation,2,0,46.9,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theories of identity development,1,0,35.11,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sensation,2,50,54.77,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Gestalt principles,1,0,32.04,500,497.15
122,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sleep,1,100,75.24,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Electrochemistry,2,50,51,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Stoichiometry,1,0,69.82,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Gases,3,0,31.8,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Analytic Techniques,3,66.67,62.71,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Optics,5,80,47.64,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Solutions,2,50,32.12,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,"Work, Energy, Conservation of Energy, & Power",2,100,48.9,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Atomic Structure,4,50,49.13,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Bonding & IMFs,3,66.67,48.03,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Acid-Base,6,33.33,37.93,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Periodic Table & Trends,3,33.33,59.68,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Protein Structure & Folding,3,66.67,79.53,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Structure & Stereochemistry,5,60,76.55,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Other Organic Reactions,4,25,53.77,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,SN1 & SN2 Reactions,1,100,55.96,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Enzyme Kinetics & Regulation,2,100,29.52,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Nucleic Acids,4,0,40.59,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Circuits,4,25,37.75,500,497.15
122,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Static Fluids,1,0,31.45,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Endocrine System,8,0,50.48,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Plasma Membrane,5,0,47.58,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Eukaryotic Gene Expression,3,66.67,67.82,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Kinetics & Regulation,3,0,56.12,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Amino Acids,5,80,34.08,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Embryogenesis & Development,3,0,34.15,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Renal & Skin Systems,4,75,51.49,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Gluconeogenesis,2,0,53.56,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Protein Structure & Folding,2,0,50.51,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Nucleic Acids,2,0,46.87,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Digestive System,1,0,33.62,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Cell Cycle,1,0,32.84,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Tissue Specificity & Regulation of Metabolism,3,66.67,68.32,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Mendelian Genetics,4,25,34.27,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Musculoskeletal System,1,0,41.23,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Pyruvate Dehydrogenase Complex & Krebs Cycle,1,0,41.13,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Structure & Function,1,0,25.91,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Prokaryotes,3,33.33,52.63,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Bioenergetics,2,50,48.75,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Respiratory System,1,0,16.24,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Prokaryotic Gene Expression,1,0,75.66,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Contents of Eukaryotic Cells,1,100,70.32,500,497.15
122,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Reproduction,2,50,40.09,500,497.15
122,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Sociology,6,83.33,79.39,500,497.15
122,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Economics,6,66.67,66.04,500,497.15
122,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Popular Culture,6,66.67,73.44,500,497.15
122,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Music,12,75,69.22,500,497.15
122,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Education,6,83.33,78.12,500,497.15
122,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Political Science,6,83.33,49.58,500,497.15
122,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Art,6,83.33,67.83,500,497.15
122,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Literature,5,100,72.96,500,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Inequality & Social Class,4,50,56.69,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Psychological Disorders,3,100,71.1,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Types of psychological disorders,2,100,66.67,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theoretical Approaches in Sociology,2,50,72.93,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Functionalism,1,100,75.88,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Conflict theory,1,0,69.98,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographics,3,100,67.32,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Structure of Society,1,100,67.32,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Cognition,3,66.67,57.98,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Problem-solving and decision-making,2,50,53.36,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Memory,2,100,58.78,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Effects on Individual Behavior,3,100,41.19,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Thinking,2,50,62.79,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Attitudes & Behavior Change,2,100,81.37,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Motivation,2,50,61.7,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Biological Bases of Behavior,5,40,48.36,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Data-based Statistical Reasoning,3,33.33,65.94,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Nervous System,1,100,62.75,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Associative Learning,2,100,73.92,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Operant conditioning,1,100,66.28,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Discrimination,1,100,95.03,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Observational Learning,1,0,48.33,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Emotion & Stress,1,0,35.96,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Factors that influence motivation,1,0,62.96,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Design and Execution of Research,3,66.67,68.59,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Structure of the Society,1,100,85.81,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social processes that influence human behavior,1,0,52.21,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Institutions,1,0,46.85,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social epidemiology,1,0,46.85,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Aging and the life course,1,100,64.18,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Neurobiology of disease,1,0,68.59,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Consciousness,3,0,39.1,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Language,1,100,28.44,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Science Research Methods,1,0,37.82,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Interactions & Presentation of Self,2,0,53.17,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Hearing & Vestibular Sense,1,0,67.95,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Shifts and Social Change,1,0,58.58,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Identity & Identity Formation,2,50,46.9,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theories of identity development,1,0,35.11,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sensation,2,50,54.77,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Gestalt principles,1,0,32.04,494,497.15
7,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sleep,1,100,75.24,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Electrochemistry,2,50,51,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Stoichiometry,1,100,69.82,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Gases,3,0,31.8,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Analytic Techniques,3,33.33,62.71,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Optics,5,40,47.64,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Solutions,2,0,32.12,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,"Work, Energy, Conservation of Energy, & Power",2,50,48.9,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Atomic Structure,4,50,49.13,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Bonding & IMFs,3,66.67,48.03,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Acid-Base,6,33.33,37.93,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Periodic Table & Trends,3,33.33,59.68,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Protein Structure & Folding,3,33.33,79.53,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Structure & Stereochemistry,5,40,76.55,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Other Organic Reactions,4,50,53.77,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,SN1 & SN2 Reactions,1,0,55.96,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Enzyme Kinetics & Regulation,2,0,29.52,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Nucleic Acids,4,50,40.59,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Circuits,4,0,37.75,494,497.15
7,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Static Fluids,1,0,31.45,494,497.15
7,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Endocrine System,8,25,50.48,494,497.15
7,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Plasma Membrane,5,40,47.58,494,497.15
7,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Eukaryotic Gene Expression,3,33.33,67.82,494,497.15
7,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Kinetics & Regulation,3,33.33,56.12,494,497.15
7,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Amino Acids,5,0,34.08,494,497.15
7,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Embryogenesis & Development,3,33.33,34.15,494,497.15
7,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Renal & Skin Systems,4,25,51.49,494,497.15
7,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Gluconeogenesis,2,50,53.56,494,497.15
